"Resident ID","c_Resident","c_DoB","c_Current Age","c_Education","Location","Income","Customer ID","Name","Updated_Birthday","Updated_Age","Education Level","City","Purchase Date","Shopping List","Item List","Item A","Item B","Item C","Item D","Item E","Item F","Item G","Item H","Item I","Item J","Item K","Item L","Item M","Item N","Item O","Item P","Item Q","Item R","Item S","Item T","Item U"
2285,"Kelia","24/12/1999",25,"junior college","Grafton",136000,62,"Kelia","24/12/1999",25,"junior college","Grafton","2024-10-19","['D', 'E', 'F', 'G', 'J', 'L', 'M', 'N', 'O', 'R', 'S', 'T']","[0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,0
1164,"Loryn","11/6/1980",44,"college","Mudgee",376000,63,"Loryn","11/6/1980",44,"college","Mudgee","2024-5-23","['E', 'S', 'U']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1648,"Beliel","26/4/2009",16,"college","Port Hedland",61000,64,"Beliel","26/4/2009",16,"college","Port Hedland","2023-8-1","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1473,"Quenan","7/4/2000",25,"high-school","Warwick",419000,65,"Quenan","7/4/2000",25,"high-school","Warwick","2024-5-13","['B', 'D', 'E', 'F', 'G', 'H', 'K', 'L', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1]",0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1
1114,"Janan","13/11/1979",45,"master","Inverell",183000,66,"Janan","13/11/1979",45,"master","Inverell","2023-10-25","['N', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2635,"Janon","7/10/1999",25,"high-school","Parkes",120000,67,"Janon","7/10/1999",25,"high-school","Parkes","2023-6-15","['C', 'D', 'E', 'G', 'H', 'J', 'K', 'L', 'N', 'O', 'S', 'U']","[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1]",0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1
2851,"Halus","18/2/2003",22,"high-school","Sale",309000,68,"Halus","18/2/2003",22,"high-school","Sale","2024-4-24","['C', 'E', 'F', 'H', 'I', 'L', 'N', 'T', 'U']","[0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1
2596,"Ralae","4/8/2004",20,"under high-school","Narrabri",513000,69,"Ralae","4/8/2004",20,"under high-school","Narrabri","2023-6-20","['A', 'B', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
103,"Danyn","31/12/2003",21,"college","Kempsey",406000,70,"Danyn","31/12/2003",21,"college","Kempsey","2023-6-3","['R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1226,"Toria","11/10/1973",51,"junior college","Taree",377000,71,"Toria","11/10/1973",51,"junior college","Taree","2023-11-3","['R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1594,"Nova","1/4/1984",41,"master","Yeppoon",582000,72,"Nova","1/4/1984",41,"master","Yeppoon","2024-7-23","['B', 'F', 'I', 'J', 'K', 'L', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1
2713,"Isis","8/3/1976",49,"master","Kingaroy",370000,73,"Isis","8/3/1976",49,"master","Kingaroy","2023-8-18","['A', 'C', 'G', 'M', 'O', 'Q', 'S', 'U']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
612,"Galon","27/8/2005",19,"high-school","Singleton",520000,74,"Galon","27/8/2005",19,"high-school","Singleton","2023-3-28","['C', 'D', 'E', 'F', 'H', 'I', 'K', 'L', 'M', 'N', 'P', 'Q', 'S', 'T', 'U']","[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
2047,"Valus","25/11/1983",41,"high-school","Lithgow",199000,75,"Valus","25/11/1983",41,"high-school","Lithgow","2024-7-29","['F', 'G', 'J', 'L', 'M', 'N', 'Q', 'S', 'U']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
975,"Janius","1/7/1993",31,"college","Morisset",551000,76,"Janius","1/7/1993",31,"college","Morisset","2023-2-23","['A', 'B', 'C', 'E', 'F', 'J', 'M', 'N', 'P', 'Q', 'U']","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
1219,"Peron","5/1/1979",46,"college","Batemans Bay",59000,77,"Peron","5/1/1979",46,"college","Batemans Bay","2023-3-29","['G', 'H', 'L', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
300,"Jade","15/12/1993",31,"high-school","Busselton",595000,78,"Jade","15/12/1993",31,"high-school","Busselton","2024-4-2","['A', 'B', 'D', 'H', 'I', 'J', 'K', 'N', 'P', 'Q', 'S', 'U']","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1
256,"Isas","29/8/1976",48,"junior college","Griffith",502000,79,"Isas","29/8/1976",48,"junior college","Griffith","2024-9-6","['H', 'K', 'N', 'P', 'R']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
1959,"Enzo","20/6/1995",29,"high-school","Young",549000,80,"Enzo","20/6/1995",29,"high-school","Young","2023-8-24","['D', 'H', 'I', 'P', 'Q', 'R', 'S']","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
638,"Peria","6/3/1995",30,"junior college","Charters Towers",30000,81,"Peria","6/3/1995",30,"junior college","Charters Towers","2024-1-17","['C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'N', 'P', 'R', 'U']","[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1
1285,"Oron","24/2/2002",23,"high-school","Deniliquin",161000,82,"Oron","24/2/2002",23,"high-school","Deniliquin","2023-3-8","['D', 'H', 'R']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
757,"Oras","14/2/1972",53,"high-school","Gatton",576000,83,"Oras","14/2/1972",53,"high-school","Gatton","2023-1-9","['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
1747,"Torus","23/5/1976",48,"high-school","Swan Hill",54000,84,"Torus","23/5/1976",48,"high-school","Swan Hill","2023-9-20","['A', 'B', 'C', 'D', 'G', 'H', 'J', 'L', 'M', 'O', 'P', 'R', 'S', 'U']","[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1
1678,"Valen","26/5/2007",17,"junior college","Maryborough",280000,85,"Valen","26/5/2007",17,"junior college","Maryborough","2023-6-1","['B', 'D', 'F', 'G', 'H', 'I', 'P']","[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2588,"Galar","2/5/1974",51,"high-school","Murray Bridge",265000,86,"Galar","2/5/1974",51,"high-school","Murray Bridge","2023-11-27","['A', 'B', 'C', 'E', 'F', 'G', 'H', 'J', 'M', 'R', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1
1456,"Dania","1/1/2002",23,"high-school","Wangaratta",290000,87,"Dania","1/1/2002",23,"high-school","Wangaratta","2024-9-3","['A', 'C', 'N', 'P', 'S', 'U']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2690,"Loris","23/6/1991",33,"junior college","Kingston SE",306000,88,"Loris","23/6/1991",33,"junior college","Kingston SE","2024-7-22","['F', 'P']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1724,"Seliel","24/3/1990",35,"junior college","Atherton",431000,89,"Seliel","24/3/1990",35,"junior college","Atherton","2023-1-1","['C', 'H', 'S']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2314,"Valiel","20/8/2009",15,"high-school","Dalby",333000,90,"Valiel","20/8/2009",15,"high-school","Dalby","2024-5-27","['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2258,"Kelos","2/2/1981",44,"high-school","Roma",557000,91,"Kelos","2/2/1981",44,"high-school","Roma","2025-2-15","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
2082,"Selis","12/5/2000",24,"junior college","Biloela",163000,92,"Selis","12/5/2000",24,"junior college","Biloela","2024-8-31","['B', 'E', 'J', 'K', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
2214,"Elan","24/4/1987",38,"college","Casino",62000,93,"Elan","24/4/1987",38,"college","Casino","2023-4-17","['N', 'R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2728,"Seliel","23/9/1988",36,"junior college","Cowra",444000,94,"Seliel","23/9/1988",36,"junior college","Cowra","2023-1-18","['B', 'E', 'G']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,"Ision","2/8/2006",18,"college","Port Lincoln",442000,95,"Ision","2/8/2006",18,"college","Port Lincoln","2025-5-1","['B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
2473,"Jania","20/3/1978",47,"junior college","Ararat",304000,96,"Jania","20/3/1978",47,"junior college","Ararat","2025-2-5","['A', 'B', 'C', 'D', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
417,"Feneth","28/8/1976",48,"under high-school","Seymour",459000,97,"Feneth","28/8/1976",48,"under high-school","Seymour","2023-10-7","['H', 'K', 'Q']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1011,"Norae","30/5/1996",28,"master","Goondiwindi",148000,98,"Norae","30/5/1996",28,"master","Goondiwindi","2025-4-24","['F', 'L']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2843,"Norar","3/5/1994",31,"college","Northam",586000,99,"Norar","3/5/1994",31,"college","Northam","2023-1-7","['A', 'C', 'F', 'G', 'M', 'R']","[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2458,"Fenor","23/4/1977",48,"junior college","Bairnsdale",82000,100,"Fenor","23/4/1977",48,"junior college","Bairnsdale","2024-12-28","['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'M', 'O', 'R', 'S', 'T']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0
2816,"Periel","10/3/2008",17,"college","Narrandera",316000,101,"Periel","10/3/2008",17,"college","Narrandera","2024-4-1","['A', 'B', 'L', 'T']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
1132,"Elae","1/6/1990",34,"high-school","Kyneton",81000,102,"Elae","1/6/1990",34,"high-school","Kyneton","2024-6-13","['C', 'T']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1271,"Fenan","25/10/1988",36,"high-school","Stanthorpe",400000,103,"Fenan","25/10/1988",36,"high-school","Stanthorpe","2024-8-9","['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1593,"Pereth","15/10/2004",20,"junior college","Mount Isa",151000,104,"Pereth","15/10/2004",20,"junior college","Mount Isa","2023-12-31","['A', 'D', 'F', 'I', 'K', 'O']","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1279,"Isae","24/12/2000",24,"high-school","Bowen",96000,105,"Isae","24/12/2000",24,"high-school","Bowen","2023-1-22","['C', 'E', 'M', 'N', 'P', 'U']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1765,"Ralos","20/3/1990",35,"high-school","Innisfail",533000,106,"Ralos","20/3/1990",35,"high-school","Innisfail","2024-7-10","['I']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1156,"Corar","23/9/1981",43,"master","Longreach",535000,107,"Corar","23/9/1981",43,"master","Longreach","2023-10-24","['A', 'B', 'C', 'E', 'I', 'M', 'N', 'Q', 'T', 'U']","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1
149,"Fenar","5/7/2001",23,"high-school","Cloncurry",202000,108,"Fenar","5/7/2001",23,"high-school","Cloncurry","2023-4-12","['F', 'I', 'N', 'P', 'Q', 'S']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
949,"Kelia","16/2/2004",21,"college","Winton",534000,109,"Kelia","16/2/2004",21,"college","Winton","2024-6-6","['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2029,"Galyn","16/2/1988",37,"high-school","Tennant Creek",82000,110,"Galyn","16/2/1988",37,"high-school","Tennant Creek","2023-5-20","['B', 'C', 'D', 'F', 'G', 'J', 'K', 'L', 'M', 'N', 'Q', 'S', 'T', 'U']","[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
449,"Selas","21/10/1978",46,"college","Carnarvon",388000,111,"Selas","21/10/1978",46,"college","Carnarvon","2023-9-9","['B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'O', 'Q', 'R', 'T', 'U']","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
441,"Paris","3/7/1973",51,"junior college","Esperance",560000,112,"Paris","3/7/1973",51,"junior college","Esperance","2024-12-10","['A', 'B', 'C', 'D', 'F', 'G', 'H', 'J', 'L', 'M', 'N', 'P', 'Q', 'S', 'U']","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1
2550,"Loren","31/12/1994",30,"high-school","Margaret River",399000,113,"Loren","31/12/1994",30,"high-school","Margaret River","2023-8-27","['A', 'B', 'C', 'D', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'T', 'U']","[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1
1302,"Luna","10/4/1987",38,"PhD","Manjimup",268000,114,"Luna","10/4/1987",38,"PhD","Manjimup","2024-9-25","['B', 'D', 'E', 'F', 'G', 'H', 'L', 'M', 'N', 'O', 'Q', 'S', 'T', 'U']","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
2750,"Belis","17/12/2001",23,"high-school","Kununurra",429000,115,"Belis","17/12/2001",23,"high-school","Kununurra","2024-3-10","['A', 'B', 'E', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
125,"Isia","1/11/1982",42,"college","Derby",544000,116,"Isia","1/11/1982",42,"college","Derby","2024-5-7","['E', 'G', 'I', 'J', 'M', 'N']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
416,"Galus","26/4/1987",38,"junior college","Katanning",488000,117,"Galus","26/4/1987",38,"junior college","Katanning","2024-2-22","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1047,"Orius","4/8/1987",37,"master","Esperance",59000,118,"Orius","4/8/1987",37,"master","Esperance","2024-12-17","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
761,"Selae","4/1/1981",44,"under high-school","Naracoorte",55000,119,"Selae","4/1/1981",44,"under high-school","Naracoorte","2024-12-22","['C', 'I', 'J', 'K', 'L', 'M', 'N', 'R', 'S', 'T']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
2711,"Ava","15/11/1994",30,"high-school","Victor Harbor",180000,120,"Ava","15/11/1994",30,"high-school","Victor Harbor","2024-9-7","['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
2375,"Ralius","31/7/1986",38,"junior college","Yanchep",538000,121,"Ralius","31/7/1986",38,"junior college","Yanchep","2024-1-12","['L', 'M', 'N', 'R', 'U']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
2664,"Norae","5/12/1992",32,"junior college","Mandurah",126000,122,"Norae","5/12/1992",32,"junior college","Mandurah","2024-4-30","['C', 'G', 'I', 'K', 'L', 'M', 'R']","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
2589,"Hala","17/2/1995",30,"high-school","Armadale",304000,123,"Hala","17/2/1995",30,"high-school","Armadale","2024-11-17","['A', 'E', 'G', 'I', 'M', 'O', 'P', 'R', 'T']","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0
1868,"Rala","12/4/2004",21,"college","Baldivis",404000,124,"Rala","12/4/2004",21,"college","Baldivis","2023-11-16","['A', 'B', 'C', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'N', 'O', 'Q', 'R']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0
1060,"Kai","3/5/1996",29,"high-school","Ellenbrook",204000,125,"Kai","3/5/1996",29,"high-school","Ellenbrook","2024-9-11","['A', 'B', 'C', 'D', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
1016,"Perion","24/7/2005",19,"high-school","Kalamunda",540000,126,"Perion","24/7/2005",19,"high-school","Kalamunda","2024-12-23","['C', 'J']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
