Customer ID,Name,Birthday,Age,Education Level,City,Purchase Date,Shopping List,Item List,Item A,Item B,Item C,Item D,Item E,Item F,Item G,Item H,Item I,Item J,Item K,Item L,Item M,Item N,Item O,Item P,Item Q,Item R,Item S,Item T,Item U
73,Isis,8-3-1976,47,master,Kingaroy,2023-8-18,"['A', 'C', 'G', 'M', 'O', 'Q', 'S', 'U']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]",1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1
74,Galon,27/8/2005,17,high-school,Singleton,2023-3-28,"['C', 'D', 'E', 'F', 'H', 'I', 'K', 'L', 'M', 'N', 'P', 'Q', 'S', 'T', 'U']","[0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1]",0,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
75,Valus,25-11-1983,39,high-school,Lithgow,2024-7-29,"['F', 'G', 'J', 'L', 'M', 'N', 'Q', 'S', 'U']","[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1]",0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1
76,Janius,1-7-1993,29,college,Morisset,2023-2-23,"['A', 'B', 'C', 'E', 'F', 'J', 'M', 'N', 'P', 'Q', 'U']","[1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1
77,Peron,5-1-1979,44,college,Batemans Bay,2023-3-29,"['G', 'H', 'L', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0
78,Jade,15-12-1993,29,high-school,Busselton,2024-4-2,"['A', 'B', 'D', 'H', 'I', 'J', 'K', 'N', 'P', 'Q', 'S', 'U']","[1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1
79,Isas,29-8-1976,46,junior college,Griffith,2024-9-6,"['H', 'K', 'N', 'P', 'R']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0
80,Enzo,20/6/1995,27,high-school,Young,2023-8-24,"['D', 'H', 'I', 'P', 'Q', 'R', 'S']","[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0]",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
81,Peria,6/3/1995,28,junior college,Charters Towers,2024-1-17,"['C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'L', 'N', 'P', 'R', 'U']","[0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1
82,Oron,24/2/2002,21,high-school,Deniliquin,2023-3-8,"['D', 'H', 'R']","[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
83,Oras,14-2-1972,51,high-school,Gatton,2023-1-9,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1
84,Torus,23/5/1976,46,high-school,Swan Hill,2023-9-20,"['A', 'B', 'C', 'D', 'G', 'H', 'J', 'L', 'M', 'O', 'P', 'R', 'S', 'U']","[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]",1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1
85,Valen,26-5-2007,15,junior college,Maryborough,2023-6-1,"['B', 'D', 'F', 'G', 'H', 'I', 'P']","[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
86,Galar,2/5/1974,49,high-school,Murray Bridge,2023-11-27,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'J', 'M', 'R', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1]",1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,1,1
87,Dania,1-1-2002,21,high-school,Wangaratta,2024-9-3,"['A', 'C', 'N', 'P', 'S', 'U']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
88,Loris,23-6-1991,31,junior college,Kingston SE,2024-7-22,"['F', 'P']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
89,Seliel,24-3-1990,33,junior college,Atherton,2023-1-1,"['C', 'H', 'S']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
90,Valiel,20-8-2009,13,high-school,Dalby,2024-5-27,"['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
91,Kelos,2-2-1981,42,high-school,Roma,2025-2-15,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
92,Selis,12-5-2000,22,junior college,Biloela,2024-8-31,"['B', 'E', 'J', 'K', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]",0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1
93,Elan,24-4-1987,36,college,Casino,2023-4-17,"['N', 'R']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
94,Seliel,23/9/1988,34,junior college,Cowra,2023-1-18,"['B', 'E', 'G']","[0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,Ision,2-8-2006,16,college,Port Lincoln,2025-5-1,"['B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1]",0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1
96,Jania,20/3/1978,45,junior college,Ararat,2025-2-5,"['A', 'B', 'C', 'D', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
97,Feneth,28-8-1976,46,under high-school,Seymour,2023-10-7,"['H', 'K', 'Q']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
98,Norae,30-5-1996,26,master,Goondiwindi,2025-4-24,"['F', 'L']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
99,Norar,3-5-1994,29,college,Northam,2023-1-7,"['A', 'C', 'F', 'G', 'M', 'R']","[1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]",1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100,Fenor,23/4/1977,46,junior college,Bairnsdale,2024-12-28,"['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'K', 'M', 'O', 'R', 'S', 'T']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0]",1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0
101,Periel,10-3-2008,15,college,Narrandera,2024-4-1,"['A', 'B', 'L', 'T']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
102,Elae,1/6/1990,32,high-school,Kyneton,2024-6-13,"['C', 'T']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
103,Fenan,25-10-1988,34,high-school,Stanthorpe,2024-8-9,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
104,Pereth,15-10-2004,18,junior college,Mount Isa,2023-12-31,"['A', 'D', 'F', 'I', 'K', 'O']","[1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
105,Isae,24-12-2000,22,high-school,Bowen,2023-1-22,"['C', 'E', 'M', 'N', 'P', 'U']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
106,Ralos,20-3-1990,33,high-school,Innisfail,2024-7-10,['I'],"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
107,Corar,23-9-1981,41,master,Longreach,2023-10-24,"['A', 'B', 'C', 'E', 'I', 'M', 'N', 'Q', 'T', 'U']","[1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1
108,Fenar,5-7-2001,21,high-school,Cloncurry,2023-4-12,"['F', 'I', 'N', 'P', 'Q', 'S']","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0
109,Kelia,16-2-2004,19,college,Winton,2024-6-6,"['A', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
110,Galyn,16-2-1988,35,high-school,Tennant Creek,2023-5-20,"['B', 'C', 'D', 'F', 'G', 'J', 'K', 'L', 'M', 'N', 'Q', 'S', 'T', 'U']","[0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1]",0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0,1,1,1
111,Selas,21/10/1978,44,college,Carnarvon,2023-9-9,"['B', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'O', 'Q', 'R', 'T', 'U']","[0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1]",0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
112,Paris,3/7/1973,49,junior college,Esperance,2024-12-10,"['A', 'B', 'C', 'D', 'F', 'G', 'H', 'J', 'L', 'M', 'N', 'P', 'Q', 'S', 'U']","[1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1]",1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1
113,Loren,31-12-1994,28,high-school,Margaret River,2023-8-27,"['A', 'B', 'C', 'D', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'T', 'U']","[1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1]",1,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1,1,1
114,Luna,10-4-1987,36,PhD,Manjimup,2024-9-25,"['B', 'D', 'E', 'F', 'G', 'H', 'L', 'M', 'N', 'O', 'Q', 'S', 'T', 'U']","[0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1
115,Belis,17-12-2001,21,high-school,Kununurra,2024-3-10,"['A', 'B', 'E', 'G', 'H', 'I', 'J', 'K', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
116,Isia,1/11/1982,40,college,Derby,2024-5-7,"['E', 'G', 'I', 'J', 'M', 'N']","[0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
117,Galus,26-4-1987,36,junior college,Katanning,2024-2-22,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
118,Orius,4-8-1987,35,master,Esperance,2024-12-17,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119,Selae,4/1/1981,42,under high-school,Naracoorte,2024-12-22,"['C', 'I', 'J', 'K', 'L', 'M', 'N', 'R', 'S', 'T']","[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0]",0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,1,1,0
120,Ava,15/11/1994,28,high-school,Victor Harbor,2024-9-7,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
121,Ralius,31-7-1986,36,junior college,Yanchep,2024-1-12,"['L', 'M', 'N', 'R', 'U']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1
122,Norae,5-12-1992,30,junior college,Mandurah,2024-4-30,"['C', 'G', 'I', 'K', 'L', 'M', 'R']","[0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]",0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0
123,Hala,17-2-1995,28,high-school,Armadale,2024-11-17,"['A', 'E', 'G', 'I', 'M', 'O', 'P', 'R', 'T']","[1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0]",1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0
124,Rala,12-4-2004,19,college,Baldivis,2023-11-16,"['A', 'B', 'C', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'N', 'O', 'Q', 'R']","[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0]",1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0
125,Kai,3-5-1996,27,high-school,Ellenbrook,2024-9-11,"['A', 'B', 'C', 'D', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'Q', 'S', 'T', 'U']","[1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1]",1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
126,Perion,24-7-2005,17,high-school,Kalamunda,2024-12-23,"['C', 'J']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
127,Ralen,22-3-1993,30,college,Joondalup,2025-2-16,"['A', 'C', 'J', 'M', 'N', 'O', 'S', 'T']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0
128,Lara,17-2-1977,46,college,Midland,2023-2-14,"['A', 'B', 'C', 'D', 'E', 'I', 'J', 'K', 'N', 'Q', 'S', 'T']","[1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",1,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0
129,Elia,16-6-2002,20,high-school,Morley,2023-9-10,"['B', 'F', 'I', 'J', 'M', 'Q', 'U']","[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
130,Janon,29-10-1994,28,college,Fremantle,2025-3-27,"['O', 'P']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
131,Danis,10/8/1995,27,high-school,Rockingham,2024-12-11,"['D', 'E', 'F', 'L', 'T', 'U']","[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1]",0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1
132,Kelae,16-5-1983,39,under high-school,Wanneroo,2023-4-27,"['A', 'B', 'C', 'D', 'E', 'J', 'L', 'M', 'N', 'O', 'Q', 'R', 'T']","[1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0
133,Norar,19-1-2010,13,college,Geraldton,2024-11-22,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134,Valeth,17/7/2010,12,PhD,Kalbarri,2024-9-18,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'N', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
135,Fenius,20/6/2006,16,college,Dongara,2023-9-24,"['A', 'D', 'G', 'I', 'J', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0
136,Coren,14-8-1998,24,junior college,Jurien Bay,2024-10-14,"['D', 'G', 'H', 'K', 'N', 'R', 'S']","[0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0]",0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
137,Torion,9/1/2006,17,high-school,Exmouth,2023-5-28,"['A', 'B', 'D', 'E', 'G', 'H', 'I', 'J', 'L', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0]",1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0
138,Elis,14-10-2001,21,high-school,Dunsborough,2024-8-1,"['A', 'B', 'C', 'D', 'E', 'F', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1
139,River,20/1/1997,26,college,Albany,2024-3-12,"['C', 'D', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'N', 'O', 'P', 'Q', 'R', 'S', 'U']","[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1]",0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
140,Oryn,28-10-2006,16,college,Denmark,2025-1-8,"['A', 'C', 'D', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R']","[1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0]",1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
141,Beauden,8-9-1986,36,junior college,Mount Barker,2025-3-8,"['A', 'B', 'C', 'F', 'G', 'I', 'L', 'M', 'N', 'Q', 'R', 'T', 'U']","[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1
142,Meira,14/9/2010,12,PhD,Busselton,2023-10-17,"['A', 'B', 'D', 'E', 'F', 'G', 'H', 'J', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'T', 'U']","[1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
143,Maeve,23/10/1981,41,college,Margaret River,2023-8-23,"['A', 'C', 'D', 'E', 'F', 'G', 'I', 'J', 'K', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1]",1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1
144,Rafael,13-3-2002,21,college,Port Denison,2025-4-2,"['C', 'D', 'E', 'F', 'I', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T']","[0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0
145,Halyn,19-6-1982,40,junior college,Boddington,2023-7-21,"['B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'P', 'Q', 'R', 'S', 'T', 'U']","[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]",0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
146,Peryn,13-9-1977,45,high-school,Wagin,2024-4-2,"['E', 'J']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
147,Ralia,14-7-1990,32,master,Narrogin,2023-12-30,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P', 'Q', 'R', 'S', 'T', 'U']","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
